"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021/2022","Canada","2021A000011124","Men+","80 to 84 years","Persons","249","units","0","v471088","1.1.89","23459","","","","0"
"2022/2023","Canada","2021A000011124","Men+","80 to 84 years","Persons","249","units","0","v471088","1.1.89","24045","","","","0"
"2023/2024","Canada","2021A000011124","Men+","80 to 84 years","Persons","249","units","0","v471088","1.1.89","24607","","","","0"
"2024/2025","Canada","2021A000011124","Men+","80 to 84 years","Persons","249","units","0","v471088","1.1.89","25320","","","","0"
"2000/2001","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","12351","","","","0"
"2001/2002","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","12582","","","","0"
"2002/2003","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","13047","","","","0"
"2003/2004","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","13193","","","","0"
"2004/2005","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","13153","","","","0"
"2005/2006","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","13337","","","","0"
"2006/2007","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","14410","","","","0"
"2007/2008","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","15125","","","","0"
"2008/2009","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","15793","","","","0"
"2009/2010","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","16230","","","","0"
"2010/2011","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","17260","","","","0"
"2011/2012","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","16938","","","","0"
"2012/2013","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","17822","","","","0"
"2013/2014","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","18165","","","","0"
"2014/2015","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","19517","","","","0"
"2015/2016","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","19310","","","","0"
"2016/2017","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","20598","","","","0"
"2017/2018","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","21293","","","","0"
"2018/2019","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","21173","","","","0"
"2019/2020","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","22507","","","","0"
"2020/2021","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","22410","","","","0"
"2021/2022","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","23685","","","","0"
"2022/2023","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","23574","","","","0"
"2023/2024","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","23735","","","","0"
"2024/2025","Canada","2021A000011124","Men+","85 to 89 years","Persons","249","units","0","v471094","1.1.90","23820","","","","0"
"2000/2001","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","5750","","","","0"
"2001/2002","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","5926","","","","0"
"2002/2003","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","6106","","","","0"
"2003/2004","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","6643","","","","0"
"2004/2005","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","6925","","","","0"
"2005/2006","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","6984","","","","0"
"2006/2007","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","7611","","","","0"
"2007/2008","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","7681","","","","0"
"2008/2009","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","7978","","","","0"
"2009/2010","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","7914","","","","0"
"2010/2011","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","8555","","","","0"
"2011/2012","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","9114","","","","0"
"2012/2013","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","10178","","","","0"
"2013/2014","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","10547","","","","0"
"2014/2015","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","11804","","","","0"
"2015/2016","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","11578","","","","0"
"2016/2017","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","12781","","","","0"
"2017/2018","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","13481","","","","0"
"2018/2019","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","13563","","","","0"
"2019/2020","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","14472","","","","0"
"2020/2021","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","15231","","","","0"
"2021/2022","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","16530","","","","0"
"2022/2023","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","16742","","","","0"
"2023/2024","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","16771","","","","0"
"2024/2025","Canada","2021A000011124","Men+","90 to 94 years","Persons","249","units","0","v31227109","1.1.126","17050","","","","0"
"2000/2001","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","1523","","","","0"
"2001/2002","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","1572","","","","0"
"2002/2003","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","1589","","","","0"
"2003/2004","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","1748","","","","0"
"2004/2005","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","1747","","","","0"
"2005/2006","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","1776","","","","0"
"2006/2007","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","2008","","","","0"
"2007/2008","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","2026","","","","0"
"2008/2009","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","2136","","","","0"
"2009/2010","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","2224","","","","0"
"2010/2011","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","2628","","","","0"
"2011/2012","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","2653","","","","0"
"2012/2013","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","2790","","","","0"
"2013/2014","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","2799","","","","0"
"2014/2015","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","2969","","","","0"
"2015/2016","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","3216","","","","0"
"2016/2017","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","3719","","","","0"
"2017/2018","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","4130","","","","0"
"2018/2019","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","4342","","","","0"
"2019/2020","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","4900","","","","0"
"2020/2021","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","4802","","","","0"
"2021/2022","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","5403","","","","0"
"2022/2023","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","5501","","","","0"
"2023/2024","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","5615","","","","0"
"2024/2025","Canada","2021A000011124","Men+","95 to 99 years","Persons","249","units","0","v31227115","1.1.132","5743","","","","0"
"2000/2001","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","219","","","","0"
"2001/2002","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","214","","","","0"
"2002/2003","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","216","","","","0"
"2003/2004","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","196","","","","0"
"2004/2005","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","246","","","","0"
"2005/2006","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","211","","","","0"
"2006/2007","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","256","","","","0"
"2007/2008","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","247","","","","0"
"2008/2009","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","274","","","","0"
"2009/2010","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","314","","","","0"
"2010/2011","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","336","","","","0"
"2011/2012","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","310","","","","0"
"2012/2013","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","370","","","","0"
"2013/2014","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","389","","","","0"
"2014/2015","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","445","","","","0"
"2015/2016","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","432","","","","0"
"2016/2017","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","504","","","","0"
"2017/2018","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","568","","","","0"
"2018/2019","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","593","","","","0"
"2019/2020","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","550","","","","0"
"2020/2021","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","640","","","","0"
"2021/2022","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","779","","","","0"
"2022/2023","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","759","","","","0"
"2023/2024","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","781","","","","0"
"2024/2025","Canada","2021A000011124","Men+","100 years and older","Persons","249","units","0","v31227121","1.1.138","821","","","","0"
"2000/2001","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","107264","","","","0"
"2001/2002","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","108300","","","","0"
"2002/2003","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","110420","","","","0"
"2003/2004","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","113489","","","","0"
"2004/2005","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","113754","","","","0"
"2005/2006","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","111837","","","","0"
"2006/2007","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","115937","","","","0"
"2007/2008","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","117171","","","","0"
"2008/2009","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","117893","","","","0"
"2009/2010","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","117576","","","","0"
"2010/2011","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","122639","","","","0"
"2011/2012","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","120263","","","","0"
"2012/2013","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","125337","","","","0"
"2013/2014","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","125172","","","","0"
"2014/2015","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","132524","","","","0"
"2015/2016","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","128569","","","","0"
"2016/2017","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","135055","","","","0"
"2017/2018","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","138952","","","","0"
"2018/2019","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","138042","","","","0"
"2019/2020","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","144639","","","","0"
"2020/2021","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","145974","","","","0"
"2021/2022","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","154720","","","","0"
"2022/2023","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","159996","","","","0"
"2023/2024","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","157842","","","","0"
"2024/2025","Canada","2021A000011124","Women+","All ages","Persons","249","units","0","v470810","1.3.1","160036","","","","0"
"2000/2001","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","639","","","","0"
"2001/2002","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","703","","","","0"
"2002/2003","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","743","","","","0"
"2003/2004","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","687","","","","0"
"2004/2005","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","801","","","","0"
"2005/2006","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","717","","","","0"
"2006/2007","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","766","","","","0"
"2007/2008","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","773","","","","0"
"2008/2009","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","802","","","","0"
"2009/2010","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","777","","","","0"
"2010/2011","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","743","","","","0"
"2011/2012","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","725","","","","0"
"2012/2013","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","802","","","","0"
"2013/2014","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","744","","","","0"
"2014/2015","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","682","","","","0"
"2015/2016","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","783","","","","0"
"2016/2017","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","735","","","","0"
"2017/2018","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","738","","","","0"
"2018/2019","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","690","","","","0"
"2019/2020","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","676","","","","0"
"2020/2021","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","641","","","","0"
"2021/2022","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","701","","","","0"
"2022/2023","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","697","","","","0"
"2023/2024","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","690","","","","0"
"2024/2025","Canada","2021A000011124","Women+","-1 year","Persons","249","units","0","v470861","1.3.2","690","","","","0"
"2000/2001","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","239","","","","0"
"2001/2002","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","224","","","","0"
"2002/2003","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","229","","","","0"
"2003/2004","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","215","","","","0"
"2004/2005","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","209","","","","0"
"2005/2006","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","198","","","","0"
"2006/2007","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","210","","","","0"
"2007/2008","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","191","","","","0"
"2008/2009","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","177","","","","0"
"2009/2010","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","207","","","","0"
"2010/2011","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","213","","","","0"
"2011/2012","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","200","","","","0"
"2012/2013","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","235","","","","0"
"2013/2014","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","229","","","","0"
"2014/2015","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","208","","","","0"
"2015/2016","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","198","","","","0"
"2016/2017","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","189","","","","0"
"2017/2018","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","187","","","","0"
"2018/2019","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","201","","","","0"
"2019/2020","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","194","","","","0"
"2020/2021","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","133","","","","0"
"2021/2022","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","198","","","","0"
"2022/2023","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","238","","","","0"
"2023/2024","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","211","","","","0"
"2024/2025","Canada","2021A000011124","Women+","0 to 4 years","Persons","249","units","0","v471059","1.3.8","216","","","","0"
"2000/2001","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","107","","","","0"
"2001/2002","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","102","","","","0"
"2002/2003","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","89","","","","0"
"2003/2004","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","72","","","","0"
"2004/2005","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","79","","","","0"
"2005/2006","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","77","","","","0"
"2006/2007","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","92","","","","0"
"2007/2008","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","100","","","","0"
"2008/2009","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","74","","","","0"
"2009/2010","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","74","","","","0"
"2010/2011","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","75","","","","0"
"2011/2012","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","67","","","","0"
"2012/2013","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","74","","","","0"
"2013/2014","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","67","","","","0"
"2014/2015","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","75","","","","0"
"2015/2016","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","73","","","","0"
"2016/2017","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","79","","","","0"
"2017/2018","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","85","","","","0"
"2018/2019","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","67","","","","0"
"2019/2020","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","69","","","","0"
"2020/2021","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","63","","","","0"
"2021/2022","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","87","","","","0"
"2022/2023","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","95","","","","0"
"2023/2024","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","91","","","","0"
"2024/2025","Canada","2021A000011124","Women+","5 to 9 years","Persons","249","units","0","v470843","1.3.14","87","","","","0"
"2000/2001","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","165","","","","0"
"2001/2002","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","124","","","","0"
"2002/2003","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","131","","","","0"
"2003/2004","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","118","","","","0"
"2004/2005","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","118","","","","0"
"2005/2006","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","134","","","","0"
"2006/2007","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","143","","","","0"
"2007/2008","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","104","","","","0"
"2008/2009","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","104","","","","0"
"2009/2010","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","111","","","","0"
"2010/2011","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","108","","","","0"
"2011/2012","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","100","","","","0"
"2012/2013","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","118","","","","0"
"2013/2014","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","108","","","","0"
"2014/2015","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","120","","","","0"
"2015/2016","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","111","","","","0"
"2016/2017","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","114","","","","0"
"2017/2018","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","110","","","","0"
"2018/2019","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","97","","","","0"
"2019/2020","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","101","","","","0"
"2020/2021","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","119","","","","0"
"2021/2022","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","112","","","","0"
"2022/2023","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","140","","","","0"
"2023/2024","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","141","","","","0"
"2024/2025","Canada","2021A000011124","Women+","10 to 14 years","Persons","249","units","0","v470864","1.3.20","141","","","","0"
"2000/2001","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","311","","","","0"
"2001/2002","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","315","","","","0"
"2002/2003","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","319","","","","0"
"2003/2004","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","323","","","","0"
"2004/2005","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","292","","","","0"
"2005/2006","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","349","","","","0"
"2006/2007","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","289","","","","0"
"2007/2008","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","337","","","","0"
"2008/2009","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","303","","","","0"
"2009/2010","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","279","","","","0"
"2010/2011","Canada","2021A000011124","Women+","15 to 19 years","Persons","249","units","0","v470882","1.3.26","310","","","","0"
